course,geoLevel,geoName,sex,stage,value,sourceId
2022-2023,ccaa,Comunidad Foral de Navarra,total,E. Primaria 5.º,109,educabase-otros-03-2022-2023
2022-2023,ccaa,Comunidad Foral de Navarra,total,E. Primaria 6.º,105,educabase-otros-03-2022-2023
2022-2023,ccaa,Comunidad Foral de Navarra,total,TOTAL ESO,290,educabase-otros-03-2022-2023
2022-2023,ccaa,Comunidad Foral de Navarra,total,1º E.S.O.,100,educabase-otros-03-2022-2023
2022-2023,ccaa,Comunidad Foral de Navarra,total,2º E.S.O.,79,educabase-otros-03-2022-2023
2022-2023,ccaa,Comunidad Foral de Navarra,total,3º E.S.O.,60,educabase-otros-03-2022-2023
2022-2023,ccaa,Comunidad Foral de Navarra,total,4º E.S.O.,51,educabase-otros-03-2022-2023
2022-2023,ccaa,Comunidad Foral de Navarra,total,BACHILLERATO,75,educabase-otros-03-2022-2023
2022-2023,ccaa,Comunidad Foral de Navarra,total,FP BÁSICA,1,educabase-otros-03-2022-2023
2022-2023,ccaa,Comunidad Foral de Navarra,total,FP GRADO MEDIO,0,educabase-otros-03-2022-2023
2022-2023,ccaa,Comunidad Foral de Navarra,total,FP GRADO SUPERIOR,2,educabase-otros-03-2022-2023
2022-2023,ccaa,Comunidad Foral de Navarra,hombre,TOTAL,488,educabase-otros-03-2022-2023
2022-2023,ccaa,Comunidad Foral de Navarra,hombre,E. INFANTIL 2.º CICLO,5,educabase-otros-03-2022-2023
2022-2023,ccaa,Comunidad Foral de Navarra,hombre,TOTAL PRIMARIA,281,educabase-otros-03-2022-2023
2022-2023,ccaa,Comunidad Foral de Navarra,hombre,E. Primaria 1.º,25,educabase-otros-03-2022-2023
2022-2023,ccaa,Comunidad Foral de Navarra,hombre,E. Primaria 2.º,38,educabase-otros-03-2022-2023
2022-2023,ccaa,Comunidad Foral de Navarra,hombre,E. Primaria 3.º,43,educabase-otros-03-2022-2023
2022-2023,ccaa,Comunidad Foral de Navarra,hombre,E. Primaria 4.º,51,educabase-otros-03-2022-2023
2022-2023,ccaa,Comunidad Foral de Navarra,hombre,E. Primaria 5.º,58,educabase-otros-03-2022-2023
2022-2023,ccaa,Comunidad Foral de Navarra,hombre,E. Primaria 6.º,66,educabase-otros-03-2022-2023
2022-2023,ccaa,Comunidad Foral de Navarra,hombre,TOTAL ESO,155,educabase-otros-03-2022-2023
2022-2023,ccaa,Comunidad Foral de Navarra,hombre,1º E.S.O.,45,educabase-otros-03-2022-2023
2022-2023,ccaa,Comunidad Foral de Navarra,hombre,2º E.S.O.,42,educabase-otros-03-2022-2023
2022-2023,ccaa,Comunidad Foral de Navarra,hombre,3º E.S.O.,37,educabase-otros-03-2022-2023
2022-2023,ccaa,Comunidad Foral de Navarra,hombre,4º E.S.O.,31,educabase-otros-03-2022-2023
2022-2023,ccaa,Comunidad Foral de Navarra,hombre,BACHILLERATO,45,educabase-otros-03-2022-2023
2022-2023,ccaa,Comunidad Foral de Navarra,hombre,FP BÁSICA,1,educabase-otros-03-2022-2023
2022-2023,ccaa,Comunidad Foral de Navarra,hombre,FP GRADO MEDIO,0,educabase-otros-03-2022-2023
2022-2023,ccaa,Comunidad Foral de Navarra,hombre,FP GRADO SUPERIOR,1,educabase-otros-03-2022-2023
2022-2023,ccaa,Comunidad Foral de Navarra,mujer,TOTAL,358,educabase-otros-03-2022-2023
2022-2023,ccaa,Comunidad Foral de Navarra,mujer,E. INFANTIL 2.º CICLO,6,educabase-otros-03-2022-2023
2022-2023,ccaa,Comunidad Foral de Navarra,mujer,TOTAL PRIMARIA,186,educabase-otros-03-2022-2023
2022-2023,ccaa,Comunidad Foral de Navarra,mujer,E. Primaria 1.º,11,educabase-otros-03-2022-2023
2022-2023,ccaa,Comunidad Foral de Navarra,mujer,E. Primaria 2.º,13,educabase-otros-03-2022-2023
2022-2023,ccaa,Comunidad Foral de Navarra,mujer,E. Primaria 3.º,28,educabase-otros-03-2022-2023
2022-2023,ccaa,Comunidad Foral de Navarra,mujer,E. Primaria 4.º,44,educabase-otros-03-2022-2023
2022-2023,ccaa,Comunidad Foral de Navarra,mujer,E. Primaria 5.º,51,educabase-otros-03-2022-2023
2022-2023,ccaa,Comunidad Foral de Navarra,mujer,E. Primaria 6.º,39,educabase-otros-03-2022-2023
2022-2023,ccaa,Comunidad Foral de Navarra,mujer,TOTAL ESO,135,educabase-otros-03-2022-2023
2022-2023,ccaa,Comunidad Foral de Navarra,mujer,1º E.S.O.,55,educabase-otros-03-2022-2023
2022-2023,ccaa,Comunidad Foral de Navarra,mujer,2º E.S.O.,37,educabase-otros-03-2022-2023
2022-2023,ccaa,Comunidad Foral de Navarra,mujer,3º E.S.O.,23,educabase-otros-03-2022-2023
2022-2023,ccaa,Comunidad Foral de Navarra,mujer,4º E.S.O.,20,educabase-otros-03-2022-2023
2022-2023,ccaa,Comunidad Foral de Navarra,mujer,BACHILLERATO,30,educabase-otros-03-2022-2023
2022-2023,ccaa,Comunidad Foral de Navarra,mujer,FP BÁSICA,0,educabase-otros-03-2022-2023
2022-2023,ccaa,Comunidad Foral de Navarra,mujer,FP GRADO MEDIO,0,educabase-otros-03-2022-2023
2022-2023,ccaa,Comunidad Foral de Navarra,mujer,FP GRADO SUPERIOR,1,educabase-otros-03-2022-2023
2022-2023,ccaa,País Vasco,total,TOTAL,1623,educabase-otros-03-2022-2023
2022-2023,ccaa,País Vasco,total,E. INFANTIL 2.º CICLO,15,educabase-otros-03-2022-2023
2022-2023,ccaa,País Vasco,total,TOTAL PRIMARIA,681,educabase-otros-03-2022-2023
2022-2023,ccaa,País Vasco,total,E. Primaria 1.º,31,educabase-otros-03-2022-2023
2022-2023,ccaa,País Vasco,total,E. Primaria 2.º,77,educabase-otros-03-2022-2023
2022-2023,ccaa,País Vasco,total,E. Primaria 3.º,101,educabase-otros-03-2022-2023
2022-2023,ccaa,País Vasco,total,E. Primaria 4.º,144,educabase-otros-03-2022-2023
2022-2023,ccaa,País Vasco,total,E. Primaria 5.º,146,educabase-otros-03-2022-2023
2022-2023,ccaa,País Vasco,total,E. Primaria 6.º,182,educabase-otros-03-2022-2023
2022-2023,ccaa,País Vasco,total,TOTAL ESO,717,educabase-otros-03-2022-2023
2022-2023,ccaa,País Vasco,total,1º E.S.O.,196,educabase-otros-03-2022-2023
2022-2023,ccaa,País Vasco,total,2º E.S.O.,208,educabase-otros-03-2022-2023
2022-2023,ccaa,País Vasco,total,3º E.S.O.,158,educabase-otros-03-2022-2023
2022-2023,ccaa,País Vasco,total,4º E.S.O.,155,educabase-otros-03-2022-2023
2022-2023,ccaa,País Vasco,total,BACHILLERATO,206,educabase-otros-03-2022-2023
2022-2023,ccaa,País Vasco,total,FP BÁSICA,0,educabase-otros-03-2022-2023
2022-2023,ccaa,País Vasco,total,FP GRADO MEDIO,1,educabase-otros-03-2022-2023
2022-2023,ccaa,País Vasco,total,FP GRADO SUPERIOR,3,educabase-otros-03-2022-2023
2022-2023,ccaa,País Vasco,hombre,TOTAL,1141,educabase-otros-03-2022-2023
2022-2023,ccaa,País Vasco,hombre,E. INFANTIL 2.º CICLO,12,educabase-otros-03-2022-2023
2022-2023,ccaa,País Vasco,hombre,TOTAL PRIMARIA,488,educabase-otros-03-2022-2023
2022-2023,ccaa,País Vasco,hombre,E. Primaria 1.º,24,educabase-otros-03-2022-2023
2022-2023,ccaa,País Vasco,hombre,E. Primaria 2.º,52,educabase-otros-03-2022-2023
2022-2023,ccaa,País Vasco,hombre,E. Primaria 3.º,82,educabase-otros-03-2022-2023
2022-2023,ccaa,País Vasco,hombre,E. Primaria 4.º,97,educabase-otros-03-2022-2023
2022-2023,ccaa,País Vasco,hombre,E. Primaria 5.º,107,educabase-otros-03-2022-2023
2022-2023,ccaa,País Vasco,hombre,E. Primaria 6.º,126,educabase-otros-03-2022-2023
2022-2023,ccaa,País Vasco,hombre,TOTAL ESO,502,educabase-otros-03-2022-2023
2022-2023,ccaa,País Vasco,hombre,1º E.S.O.,138,educabase-otros-03-2022-2023
2022-2023,ccaa,País Vasco,hombre,2º E.S.O.,146,educabase-otros-03-2022-2023
2022-2023,ccaa,País Vasco,hombre,3º E.S.O.,109,educabase-otros-03-2022-2023
2022-2023,ccaa,País Vasco,hombre,4º E.S.O.,109,educabase-otros-03-2022-2023
2022-2023,ccaa,País Vasco,hombre,BACHILLERATO,137,educabase-otros-03-2022-2023
2022-2023,ccaa,País Vasco,hombre,FP BÁSICA,0,educabase-otros-03-2022-2023
2022-2023,ccaa,País Vasco,hombre,FP GRADO MEDIO,0,educabase-otros-03-2022-2023
2022-2023,ccaa,País Vasco,hombre,FP GRADO SUPERIOR,2,educabase-otros-03-2022-2023
2022-2023,ccaa,País Vasco,mujer,TOTAL,482,educabase-otros-03-2022-2023
2022-2023,ccaa,País Vasco,mujer,E. INFANTIL 2.º CICLO,3,educabase-otros-03-2022-2023
2022-2023,ccaa,País Vasco,mujer,TOTAL PRIMARIA,193,educabase-otros-03-2022-2023
2022-2023,ccaa,País Vasco,mujer,E. Primaria 1.º,7,educabase-otros-03-2022-2023
2022-2023,ccaa,País Vasco,mujer,E. Primaria 2.º,25,educabase-otros-03-2022-2023
2022-2023,ccaa,País Vasco,mujer,E. Primaria 3.º,19,educabase-otros-03-2022-2023
2022-2023,ccaa,País Vasco,mujer,E. Primaria 4.º,47,educabase-otros-03-2022-2023
2022-2023,ccaa,País Vasco,mujer,E. Primaria 5.º,39,educabase-otros-03-2022-2023
2022-2023,ccaa,País Vasco,mujer,E. Primaria 6.º,56,educabase-otros-03-2022-2023
2022-2023,ccaa,País Vasco,mujer,TOTAL ESO,215,educabase-otros-03-2022-2023
2022-2023,ccaa,País Vasco,mujer,1º E.S.O.,58,educabase-otros-03-2022-2023
2022-2023,ccaa,País Vasco,mujer,2º E.S.O.,62,educabase-otros-03-2022-2023
2022-2023,ccaa,País Vasco,mujer,3º E.S.O.,49,educabase-otros-03-2022-2023
2022-2023,ccaa,País Vasco,mujer,4º E.S.O.,46,educabase-otros-03-2022-2023
2022-2023,ccaa,País Vasco,mujer,BACHILLERATO,69,educabase-otros-03-2022-2023
2022-2023,ccaa,País Vasco,mujer,FP BÁSICA,0,educabase-otros-03-2022-2023
2022-2023,ccaa,País Vasco,mujer,FP GRADO MEDIO,1,educabase-otros-03-2022-2023
2022-2023,ccaa,País Vasco,mujer,FP GRADO SUPERIOR,1,educabase-otros-03-2022-2023
2022-2023,province,Araba/Álava,total,TOTAL,328,educabase-otros-03-2022-2023
2022-2023,province,Araba/Álava,total,E. INFANTIL 2.º CICLO,4,educabase-otros-03-2022-2023
2022-2023,province,Araba/Álava,total,TOTAL PRIMARIA,130,educabase-otros-03-2022-2023
2022-2023,province,Araba/Álava,total,E. Primaria 1.º,5,educabase-otros-03-2022-2023
2022-2023,province,Araba/Álava,total,E. Primaria 2.º,17,educabase-otros-03-2022-2023
2022-2023,province,Araba/Álava,total,E. Primaria 3.º,19,educabase-otros-03-2022-2023
2022-2023,province,Araba/Álava,total,E. Primaria 4.º,25,educabase-otros-03-2022-2023
2022-2023,province,Araba/Álava,total,E. Primaria 5.º,26,educabase-otros-03-2022-2023
2022-2023,province,Araba/Álava,total,E. Primaria 6.º,38,educabase-otros-03-2022-2023
2022-2023,province,Araba/Álava,total,TOTAL ESO,161,educabase-otros-03-2022-2023
2022-2023,province,Araba/Álava,total,1º E.S.O.,45,educabase-otros-03-2022-2023
2022-2023,province,Araba/Álava,total,2º E.S.O.,44,educabase-otros-03-2022-2023
2022-2023,province,Araba/Álava,total,3º E.S.O.,37,educabase-otros-03-2022-2023
2022-2023,province,Araba/Álava,total,4º E.S.O.,35,educabase-otros-03-2022-2023
2022-2023,province,Araba/Álava,total,BACHILLERATO,32,educabase-otros-03-2022-2023
2022-2023,province,Araba/Álava,total,FP BÁSICA,0,educabase-otros-03-2022-2023
2022-2023,province,Araba/Álava,total,FP GRADO MEDIO,1,educabase-otros-03-2022-2023
2022-2023,province,Araba/Álava,total,FP GRADO SUPERIOR,0,educabase-otros-03-2022-2023
2022-2023,province,Araba/Álava,hombre,TOTAL,222,educabase-otros-03-2022-2023
2022-2023,province,Araba/Álava,hombre,E. INFANTIL 2.º CICLO,3,educabase-otros-03-2022-2023
2022-2023,province,Araba/Álava,hombre,TOTAL PRIMARIA,91,educabase-otros-03-2022-2023
2022-2023,province,Araba/Álava,hombre,E. Primaria 1.º,4,educabase-otros-03-2022-2023
2022-2023,province,Araba/Álava,hombre,E. Primaria 2.º,9,educabase-otros-03-2022-2023
2022-2023,province,Araba/Álava,hombre,E. Primaria 3.º,15,educabase-otros-03-2022-2023
2022-2023,province,Araba/Álava,hombre,E. Primaria 4.º,18,educabase-otros-03-2022-2023
2022-2023,province,Araba/Álava,hombre,E. Primaria 5.º,20,educabase-otros-03-2022-2023
2022-2023,province,Araba/Álava,hombre,E. Primaria 6.º,25,educabase-otros-03-2022-2023
2022-2023,province,Araba/Álava,hombre,TOTAL ESO,114,educabase-otros-03-2022-2023
2022-2023,province,Araba/Álava,hombre,1º E.S.O.,35,educabase-otros-03-2022-2023
2022-2023,province,Araba/Álava,hombre,2º E.S.O.,33,educabase-otros-03-2022-2023
2022-2023,province,Araba/Álava,hombre,3º E.S.O.,26,educabase-otros-03-2022-2023
2022-2023,province,Araba/Álava,hombre,4º E.S.O.,20,educabase-otros-03-2022-2023
2022-2023,province,Araba/Álava,hombre,BACHILLERATO,14,educabase-otros-03-2022-2023
2022-2023,province,Araba/Álava,hombre,FP BÁSICA,0,educabase-otros-03-2022-2023
2022-2023,province,Araba/Álava,hombre,FP GRADO MEDIO,0,educabase-otros-03-2022-2023
2022-2023,province,Araba/Álava,hombre,FP GRADO SUPERIOR,0,educabase-otros-03-2022-2023
2022-2023,province,Araba/Álava,mujer,TOTAL,106,educabase-otros-03-2022-2023
2022-2023,province,Araba/Álava,mujer,E. INFANTIL 2.º CICLO,1,educabase-otros-03-2022-2023
2022-2023,province,Araba/Álava,mujer,TOTAL PRIMARIA,39,educabase-otros-03-2022-2023
2022-2023,province,Araba/Álava,mujer,E. Primaria 1.º,1,educabase-otros-03-2022-2023
2022-2023,province,Araba/Álava,mujer,E. Primaria 2.º,8,educabase-otros-03-2022-2023
2022-2023,province,Araba/Álava,mujer,E. Primaria 3.º,4,educabase-otros-03-2022-2023
2022-2023,province,Araba/Álava,mujer,E. Primaria 4.º,7,educabase-otros-03-2022-2023
2022-2023,province,Araba/Álava,mujer,E. Primaria 5.º,6,educabase-otros-03-2022-2023
2022-2023,province,Araba/Álava,mujer,E. Primaria 6.º,13,educabase-otros-03-2022-2023
2022-2023,province,Araba/Álava,mujer,TOTAL ESO,47,educabase-otros-03-2022-2023
2022-2023,province,Araba/Álava,mujer,1º E.S.O.,10,educabase-otros-03-2022-2023
2022-2023,province,Araba/Álava,mujer,2º E.S.O.,11,educabase-otros-03-2022-2023
2022-2023,province,Araba/Álava,mujer,3º E.S.O.,11,educabase-otros-03-2022-2023
2022-2023,province,Araba/Álava,mujer,4º E.S.O.,15,educabase-otros-03-2022-2023
2022-2023,province,Araba/Álava,mujer,BACHILLERATO,18,educabase-otros-03-2022-2023
2022-2023,province,Araba/Álava,mujer,FP BÁSICA,0,educabase-otros-03-2022-2023
2022-2023,province,Araba/Álava,mujer,FP GRADO MEDIO,1,educabase-otros-03-2022-2023
2022-2023,province,Araba/Álava,mujer,FP GRADO SUPERIOR,0,educabase-otros-03-2022-2023
2022-2023,province,Gipuzkoa,total,TOTAL,606,educabase-otros-03-2022-2023
2022-2023,province,Gipuzkoa,total,E. INFANTIL 2.º CICLO,5,educabase-otros-03-2022-2023
2022-2023,province,Gipuzkoa,total,TOTAL PRIMARIA,253,educabase-otros-03-2022-2023
2022-2023,province,Gipuzkoa,total,E. Primaria 1.º,12,educabase-otros-03-2022-2023
2022-2023,province,Gipuzkoa,total,E. Primaria 2.º,26,educabase-otros-03-2022-2023
2022-2023,province,Gipuzkoa,total,E. Primaria 3.º,40,educabase-otros-03-2022-2023
2022-2023,province,Gipuzkoa,total,E. Primaria 4.º,50,educabase-otros-03-2022-2023
2022-2023,province,Gipuzkoa,total,E. Primaria 5.º,68,educabase-otros-03-2022-2023
2022-2023,province,Gipuzkoa,total,E. Primaria 6.º,57,educabase-otros-03-2022-2023
2022-2023,province,Gipuzkoa,total,TOTAL ESO,256,educabase-otros-03-2022-2023
2022-2023,province,Gipuzkoa,total,1º E.S.O.,63,educabase-otros-03-2022-2023
2022-2023,province,Gipuzkoa,total,2º E.S.O.,82,educabase-otros-03-2022-2023
2022-2023,province,Gipuzkoa,total,3º E.S.O.,57,educabase-otros-03-2022-2023
2022-2023,province,Gipuzkoa,total,4º E.S.O.,54,educabase-otros-03-2022-2023
2022-2023,province,Gipuzkoa,total,BACHILLERATO,89,educabase-otros-03-2022-2023
2022-2023,province,Gipuzkoa,total,FP BÁSICA,0,educabase-otros-03-2022-2023
2022-2023,province,Gipuzkoa,total,FP GRADO MEDIO,0,educabase-otros-03-2022-2023
2022-2023,province,Gipuzkoa,total,FP GRADO SUPERIOR,3,educabase-otros-03-2022-2023
2022-2023,province,Gipuzkoa,hombre,TOTAL,452,educabase-otros-03-2022-2023
2022-2023,province,Gipuzkoa,hombre,E. INFANTIL 2.º CICLO,5,educabase-otros-03-2022-2023
2022-2023,province,Gipuzkoa,hombre,TOTAL PRIMARIA,187,educabase-otros-03-2022-2023
2022-2023,province,Gipuzkoa,hombre,E. Primaria 1.º,9,educabase-otros-03-2022-2023
2022-2023,province,Gipuzkoa,hombre,E. Primaria 2.º,19,educabase-otros-03-2022-2023
2022-2023,province,Gipuzkoa,hombre,E. Primaria 3.º,38,educabase-otros-03-2022-2023
2022-2023,province,Gipuzkoa,hombre,E. Primaria 4.º,33,educabase-otros-03-2022-2023
2022-2023,province,Gipuzkoa,hombre,E. Primaria 5.º,51,educabase-otros-03-2022-2023
2022-2023,province,Gipuzkoa,hombre,E. Primaria 6.º,37,educabase-otros-03-2022-2023
2022-2023,province,Gipuzkoa,hombre,TOTAL ESO,186,educabase-otros-03-2022-2023
2022-2023,province,Gipuzkoa,hombre,1º E.S.O.,41,educabase-otros-03-2022-2023
2022-2023,province,Gipuzkoa,hombre,2º E.S.O.,58,educabase-otros-03-2022-2023
2022-2023,province,Gipuzkoa,hombre,3º E.S.O.,43,educabase-otros-03-2022-2023
2022-2023,province,Gipuzkoa,hombre,4º E.S.O.,44,educabase-otros-03-2022-2023
2022-2023,province,Gipuzkoa,hombre,BACHILLERATO,72,educabase-otros-03-2022-2023
2022-2023,province,Gipuzkoa,hombre,FP BÁSICA,0,educabase-otros-03-2022-2023
2022-2023,province,Gipuzkoa,hombre,FP GRADO MEDIO,0,educabase-otros-03-2022-2023
2022-2023,province,Gipuzkoa,hombre,FP GRADO SUPERIOR,2,educabase-otros-03-2022-2023
2022-2023,province,Gipuzkoa,mujer,TOTAL,154,educabase-otros-03-2022-2023
2022-2023,province,Gipuzkoa,mujer,E. INFANTIL 2.º CICLO,0,educabase-otros-03-2022-2023
2022-2023,province,Gipuzkoa,mujer,TOTAL PRIMARIA,66,educabase-otros-03-2022-2023
2022-2023,province,Gipuzkoa,mujer,E. Primaria 1.º,3,educabase-otros-03-2022-2023
2022-2023,province,Gipuzkoa,mujer,E. Primaria 2.º,7,educabase-otros-03-2022-2023
2022-2023,province,Gipuzkoa,mujer,E. Primaria 3.º,2,educabase-otros-03-2022-2023
2022-2023,province,Gipuzkoa,mujer,E. Primaria 4.º,17,educabase-otros-03-2022-2023
2022-2023,province,Gipuzkoa,mujer,E. Primaria 5.º,17,educabase-otros-03-2022-2023
2022-2023,province,Gipuzkoa,mujer,E. Primaria 6.º,20,educabase-otros-03-2022-2023
2022-2023,province,Gipuzkoa,mujer,TOTAL ESO,70,educabase-otros-03-2022-2023
2022-2023,province,Gipuzkoa,mujer,1º E.S.O.,22,educabase-otros-03-2022-2023
2022-2023,province,Gipuzkoa,mujer,2º E.S.O.,24,educabase-otros-03-2022-2023
2022-2023,province,Gipuzkoa,mujer,3º E.S.O.,14,educabase-otros-03-2022-2023
2022-2023,province,Gipuzkoa,mujer,4º E.S.O.,10,educabase-otros-03-2022-2023
2022-2023,province,Gipuzkoa,mujer,BACHILLERATO,17,educabase-otros-03-2022-2023
2022-2023,province,Gipuzkoa,mujer,FP BÁSICA,0,educabase-otros-03-2022-2023
2022-2023,province,Gipuzkoa,mujer,FP GRADO MEDIO,0,educabase-otros-03-2022-2023
2022-2023,province,Gipuzkoa,mujer,FP GRADO SUPERIOR,1,educabase-otros-03-2022-2023
2022-2023,province,Bizkaia,total,TOTAL,689,educabase-otros-03-2022-2023
2022-2023,province,Bizkaia,total,E. INFANTIL 2.º CICLO,6,educabase-otros-03-2022-2023
2022-2023,province,Bizkaia,total,TOTAL PRIMARIA,298,educabase-otros-03-2022-2023
2022-2023,province,Bizkaia,total,E. Primaria 1.º,14,educabase-otros-03-2022-2023
2022-2023,province,Bizkaia,total,E. Primaria 2.º,34,educabase-otros-03-2022-2023
2022-2023,province,Bizkaia,total,E. Primaria 3.º,42,educabase-otros-03-2022-2023
2022-2023,province,Bizkaia,total,E. Primaria 4.º,69,educabase-otros-03-2022-2023
2022-2023,province,Bizkaia,total,E. Primaria 5.º,52,educabase-otros-03-2022-2023
2022-2023,province,Bizkaia,total,E. Primaria 6.º,87,educabase-otros-03-2022-2023
2022-2023,province,Bizkaia,total,TOTAL ESO,300,educabase-otros-03-2022-2023
2022-2023,province,Bizkaia,total,1º E.S.O.,88,educabase-otros-03-2022-2023
2022-2023,province,Bizkaia,total,2º E.S.O.,82,educabase-otros-03-2022-2023
2022-2023,province,Bizkaia,total,3º E.S.O.,64,educabase-otros-03-2022-2023
2022-2023,province,Bizkaia,total,4º E.S.O.,66,educabase-otros-03-2022-2023
2022-2023,province,Bizkaia,total,BACHILLERATO,85,educabase-otros-03-2022-2023
2022-2023,province,Bizkaia,total,FP BÁSICA,0,educabase-otros-03-2022-2023
2022-2023,province,Bizkaia,total,FP GRADO MEDIO,0,educabase-otros-03-2022-2023
2022-2023,province,Bizkaia,total,FP GRADO SUPERIOR,0,educabase-otros-03-2022-2023
2022-2023,province,Bizkaia,hombre,TOTAL,467,educabase-otros-03-2022-2023
2022-2023,province,Bizkaia,hombre,E. INFANTIL 2.º CICLO,4,educabase-otros-03-2022-2023
2022-2023,province,Bizkaia,hombre,TOTAL PRIMARIA,210,educabase-otros-03-2022-2023
2022-2023,province,Bizkaia,hombre,E. Primaria 1.º,11,educabase-otros-03-2022-2023
2022-2023,province,Bizkaia,hombre,E. Primaria 2.º,24,educabase-otros-03-2022-2023
2022-2023,province,Bizkaia,hombre,E. Primaria 3.º,29,educabase-otros-03-2022-2023
2022-2023,province,Bizkaia,hombre,E. Primaria 4.º,46,educabase-otros-03-2022-2023
2022-2023,province,Bizkaia,hombre,E. Primaria 5.º,36,educabase-otros-03-2022-2023
2022-2023,province,Bizkaia,hombre,E. Primaria 6.º,64,educabase-otros-03-2022-2023
2022-2023,province,Bizkaia,hombre,TOTAL ESO,202,educabase-otros-03-2022-2023
2022-2023,province,Bizkaia,hombre,1º E.S.O.,62,educabase-otros-03-2022-2023
2022-2023,province,Bizkaia,hombre,2º E.S.O.,55,educabase-otros-03-2022-2023
2022-2023,province,Bizkaia,hombre,3º E.S.O.,40,educabase-otros-03-2022-2023
2022-2023,province,Bizkaia,hombre,4º E.S.O.,45,educabase-otros-03-2022-2023
2022-2023,province,Bizkaia,hombre,BACHILLERATO,51,educabase-otros-03-2022-2023
2022-2023,province,Bizkaia,hombre,FP BÁSICA,0,educabase-otros-03-2022-2023
2022-2023,province,Bizkaia,hombre,FP GRADO MEDIO,0,educabase-otros-03-2022-2023
2022-2023,province,Bizkaia,hombre,FP GRADO SUPERIOR,0,educabase-otros-03-2022-2023
2022-2023,province,Bizkaia,mujer,TOTAL,222,educabase-otros-03-2022-2023
2022-2023,province,Bizkaia,mujer,E. INFANTIL 2.º CICLO,2,educabase-otros-03-2022-2023
